series,x,y,x_uncertainty,y_uncertainty,pixel_x,pixel_y,pixel_half_height,center_localization_half_width_px,segment_break,status,candidate_id,reviewed_by,review_decision,review_reason,evidence_segment_break,curve_topology,curve_segment,curve_order,data_id,data_provenance,topology_provenance
p3,1517.7404577200066,14.372724066322036,2.299599428514739,0.0936751858931899,404,409.0,4.0,0.5,False,visible,line-p3-000269,example-reviewer,accepted,,False,continuous,0,268,curve-p3-000269,reviewed_visible_observation,confirmed_continuous_curve
p3,1522.3396565770363,17.932381130262826,2.2995994285149663,0.0936751858931899,405,390.0,10.0,0.5,False,visible,line-p3-000270,example-reviewer,accepted,,False,continuous,0,269,curve-p3-000270,reviewed_visible_observation,confirmed_continuous_curve
p3,1526.9388554340658,18.30708187383553,2.299599428514739,0.0936751858931899,406,388.0,10.0,0.5,False,visible,line-p3-000271,example-reviewer,accepted,,False,continuous,0,270,curve-p3-000271,reviewed_visible_observation,confirmed_continuous_curve
p3,1531.5380542910955,21.679388565989967,2.2995994285149663,0.0936751858931757,407,370.0,4.0,0.5,False,visible,line-p3-000272,example-reviewer,accepted,,False,continuous,0,271,curve-p3-000272,reviewed_visible_observation,confirmed_continuous_curve
p3,1536.137253148125,21.960414123669494,2.299599428514739,0.0936751858931899,408,368.5,3.5,0.5,False,visible,line-p3-000273,example-reviewer,accepted,,False,continuous,0,272,curve-p3-000273,reviewed_visible_observation,confirmed_continuous_curve
p3,1549.9348497192136,23.271866726173997,2.2995994285149663,0.0936751858931899,411,361.5,2.5,0.5,False,visible,line-p3-000274,example-reviewer,accepted,,True,continuous,0,273,curve-p3-000274,reviewed_visible_observation,confirmed_continuous_curve
p3,1554.5340485762433,22.70981561081493,2.299599428514739,0.0936751858931757,412,364.5,4.5,0.5,False,visible,line-p3-000275,example-reviewer,accepted,,False,continuous,0,274,curve-p3-000275,reviewed_visible_observation,confirmed_continuous_curve
p3,1559.1332474332728,22.241439681349036,2.2995994285149663,0.0936751858931757,413,367.0,2.0,0.5,False,visible,line-p3-000276,example-reviewer,accepted,,False,continuous,0,275,curve-p3-000276,reviewed_visible_observation,confirmed_continuous_curve
p3,1563.7324462903025,19.243833732767314,2.299599428514739,0.0936751858931899,414,383.0,4.0,0.5,False,visible,line-p3-000277,example-reviewer,accepted,,False,continuous,0,276,curve-p3-000277,reviewed_visible_observation,confirmed_continuous_curve
p3,1568.331645147332,19.150158546874138,2.2995994285149663,0.0936751858931757,415,383.5,3.5,0.5,False,visible,line-p3-000278,example-reviewer,accepted,,False,continuous,0,277,curve-p3-000278,reviewed_visible_observation,confirmed_continuous_curve
p3,1572.9308440043617,19.61853447634003,2.299599428514739,0.0936751858931757,416,381.0,3.0,0.5,False,visible,line-p3-000279,example-reviewer,accepted,,False,continuous,0,278,curve-p3-000279,reviewed_visible_observation,confirmed_continuous_curve
p3,1577.5300428613912,19.805884848126396,2.299599428514739,0.0936751858931899,417,380.0,4.5,0.5,False,visible,line-p3-000280,example-reviewer,accepted,,False,continuous,0,279,curve-p3-000280,reviewed_visible_observation,confirmed_continuous_curve
p3,1582.1292417184209,22.99084116849447,2.2995994285149663,0.0936751858931899,418,363.0,7.0,0.5,False,visible,line-p3-000281,example-reviewer,accepted,,False,continuous,0,280,curve-p3-000281,reviewed_visible_observation,confirmed_continuous_curve
p3,1586.7284405754503,23.646567469746714,2.299599428514739,0.0936751858931757,419,359.5,4.5,0.5,False,visible,line-p3-000282,example-reviewer,accepted,,False,continuous,0,281,curve-p3-000282,reviewed_visible_observation,confirmed_continuous_curve
p3,1591.32763943248,24.489644142785323,2.2995994285149663,0.0936751858931757,420,355.0,9.5,0.5,False,visible,line-p3-000283,example-reviewer,accepted,,False,continuous,0,282,curve-p3-000283,reviewed_visible_observation,confirmed_continuous_curve
p3,1595.9268382895095,27.29989971958068,2.299599428514739,0.0936751858931828,421,340.0,5.0,0.5,False,visible,line-p3-000284,example-reviewer,accepted,,False,continuous,0,283,curve-p3-000284,reviewed_visible_observation,confirmed_continuous_curve
p3,1600.5260371465392,27.674600463153396,2.2995994285149663,0.0936751858931828,422,338.0,2.0,0.5,False,visible,line-p3-000285,example-reviewer,accepted,,False,continuous,0,284,curve-p3-000285,reviewed_visible_observation,confirmed_continuous_curve
p3,1609.7244348605982,27.206224533687504,2.2995994285149663,0.0936751858931757,424,340.5,0.5,0.5,False,visible,line-p3-000286,example-reviewer,accepted,,True,continuous,0,285,curve-p3-000286,reviewed_visible_observation,confirmed_continuous_curve
p3,1614.323633717628,26.925198976007962,2.299599428514739,0.0936751858931828,425,342.0,2.0,0.5,False,visible,line-p3-000287,example-reviewer,accepted,,False,continuous,0,286,curve-p3-000287,reviewed_visible_observation,confirmed_continuous_curve
p3,1618.9228325746574,26.644173418328435,2.2995994285149663,0.0936751858931757,426,343.5,1.5,0.5,False,visible,line-p3-000288,example-reviewer,accepted,,False,continuous,0,287,curve-p3-000288,reviewed_visible_observation,confirmed_continuous_curve
p3,1623.522031431687,26.925198976007962,2.299599428514739,0.0936751858931828,427,342.0,2.0,0.5,False,visible,line-p3-000289,example-reviewer,accepted,,False,continuous,0,288,curve-p3-000289,reviewed_visible_observation,confirmed_continuous_curve
p3,1628.1212302887166,27.206224533687504,2.2995994285149663,0.0936751858931757,428,340.5,0.5,0.5,False,visible,line-p3-000290,example-reviewer,accepted,,False,continuous,0,289,curve-p3-000290,reviewed_visible_observation,confirmed_continuous_curve
p3,1646.518025716835,27.674600463153396,2.299599428514739,0.0936751858931828,432,338.0,0.5,0.5,False,visible,line-p3-000291,example-reviewer,accepted,,True,continuous,0,290,curve-p3-000291,reviewed_visible_observation,confirmed_continuous_curve
p3,1651.1172245738646,28.330326764405648,2.2995994285149663,0.0936751858931757,433,334.5,4.5,0.5,False,visible,line-p3-000292,example-reviewer,accepted,,False,continuous,0,291,curve-p3-000292,reviewed_visible_observation,confirmed_continuous_curve
p3,1655.716423430894,31.327932712987362,2.299599428514739,0.0936751858931828,434,318.5,12.5,0.5,False,visible,line-p3-000293,example-reviewer,accepted,,False,continuous,0,292,curve-p3-000293,reviewed_visible_observation,confirmed_continuous_curve
p3,1660.3156222879238,30.85955678352147,2.2995994285149663,0.0936751858931828,435,321.0,10.5,0.5,False,visible,line-p3-000294,example-reviewer,accepted,,False,continuous,0,293,curve-p3-000294,reviewed_visible_observation,confirmed_continuous_curve
p3,1664.9148211449533,29.45442899512379,2.299599428514739,0.0936751858931757,436,328.5,9.5,0.5,False,visible,line-p3-000295,example-reviewer,accepted,,False,continuous,0,294,curve-p3-000295,reviewed_visible_observation,confirmed_continuous_curve
p3,1669.5140200019828,25.70742155939665,2.2995994285149663,0.0936751858931899,437,348.5,10.0,0.5,False,visible,line-p3-000296,example-reviewer,accepted,,False,continuous,0,295,curve-p3-000296,reviewed_visible_observation,confirmed_continuous_curve
p3,1674.1132188590125,22.522465239028577,2.299599428514739,0.0936751858931899,438,365.5,1.5,0.5,False,visible,line-p3-000297,example-reviewer,accepted,,False,continuous,0,296,curve-p3-000297,reviewed_visible_observation,confirmed_continuous_curve
p3,1678.712417716042,22.70981561081493,2.2995994285149663,0.0936751858931757,439,364.5,0.5,0.5,False,visible,line-p3-000298,example-reviewer,accepted,,False,continuous,0,297,curve-p3-000298,reviewed_visible_observation,confirmed_continuous_curve
p3,1706.3076108582195,21.960414123669494,2.2995994285149663,0.0936751858931899,445,368.5,0.5,0.5,False,visible,line-p3-000299,example-reviewer,accepted,,True,continuous,0,298,curve-p3-000299,reviewed_visible_observation,confirmed_continuous_curve
p3,1710.9068097152492,21.773063751883143,2.299599428514739,0.0936751858931757,446,369.5,1.5,0.5,False,visible,line-p3-000300,example-reviewer,accepted,,False,continuous,0,299,curve-p3-000300,reviewed_visible_observation,confirmed_continuous_curve
p3,1715.5060085722787,21.4920381942036,2.299599428514739,0.0936751858931899,447,371.0,1.0,0.5,False,visible,line-p3-000301,example-reviewer,accepted,,False,continuous,0,300,curve-p3-000301,reviewed_visible_observation,confirmed_continuous_curve
p3,1720.1052074293082,21.30468782241725,2.299599428514739,0.0936751858931757,448,372.0,1.0,0.5,False,visible,line-p3-000302,example-reviewer,accepted,,False,continuous,0,301,curve-p3-000302,reviewed_visible_observation,confirmed_continuous_curve
p3,1724.7044062863376,21.30468782241725,2.2995994285151937,0.0936751858931757,449,372.0,1.0,0.5,False,visible,line-p3-000303,example-reviewer,accepted,,False,continuous,0,302,curve-p3-000303,reviewed_visible_observation,confirmed_continuous_curve
p3,1729.3036051433676,21.4920381942036,2.299599428514739,0.0936751858931899,450,371.0,1.0,0.5,False,visible,line-p3-000304,example-reviewer,accepted,,False,continuous,0,303,curve-p3-000304,reviewed_visible_observation,confirmed_continuous_curve
p3,1733.902804000397,21.679388565989967,2.299599428514739,0.0936751858931757,451,370.0,1.0,0.5,False,visible,line-p3-000305,example-reviewer,accepted,,False,continuous,0,304,curve-p3-000305,reviewed_visible_observation,confirmed_continuous_curve
p3,1747.700400571486,22.803490796708104,2.299599428514739,0.0936751858931757,454,364.0,0.5,0.5,False,visible,line-p3-000306,example-reviewer,accepted,,True,continuous,0,305,curve-p3-000306,reviewed_visible_observation,confirmed_continuous_curve
p3,1756.898798285545,21.58571338009679,2.299599428514739,0.0936751858931899,456,370.5,0.5,0.5,False,visible,line-p3-000307,example-reviewer,accepted,,True,continuous,0,306,curve-p3-000307,reviewed_visible_observation,confirmed_continuous_curve
p3,1761.4979971425744,20.27426077759229,2.299599428514739,0.0936751858931899,457,377.5,0.5,0.5,False,visible,line-p3-000308,example-reviewer,accepted,,False,continuous,0,307,curve-p3-000308,reviewed_visible_observation,confirmed_continuous_curve
p3,1766.0971959996043,20.1805855916991,2.2995994285151937,0.0936751858931899,458,378.0,1.0,0.5,False,visible,line-p3-000309,example-reviewer,accepted,,False,continuous,0,308,curve-p3-000309,reviewed_visible_observation,confirmed_continuous_curve
p3,1770.6963948566338,19.899560034019572,2.299599428514739,0.0936751858931757,459,379.5,1.5,0.5,False,visible,line-p3-000310,example-reviewer,accepted,,False,continuous,0,309,curve-p3-000310,reviewed_visible_observation,confirmed_continuous_curve
p3,1775.2955937136633,20.367935963485465,2.299599428514739,0.0936751858931757,460,377.0,4.0,0.5,False,visible,line-p3-000311,example-reviewer,accepted,,False,continuous,0,310,curve-p3-000311,reviewed_visible_observation,confirmed_continuous_curve
p3,1779.8947925706927,20.836311892951358,2.299599428514739,0.0936751858931757,461,374.5,3.0,0.5,False,visible,line-p3-000312,example-reviewer,accepted,,False,continuous,0,311,curve-p3-000312,reviewed_visible_observation,confirmed_continuous_curve
p3,1784.4939914277222,21.30468782241725,2.2995994285151937,0.0936751858931757,462,372.0,0.5,0.5,False,visible,line-p3-000313,example-reviewer,accepted,,False,continuous,0,312,curve-p3-000313,reviewed_visible_observation,confirmed_continuous_curve
p3,1789.0931902847522,23.271866726173997,2.299599428514739,0.0936751858931899,463,361.5,0.5,0.5,False,visible,line-p3-000314,example-reviewer,accepted,,False,continuous,0,313,curve-p3-000314,reviewed_visible_observation,confirmed_continuous_curve
p3,1793.6923891417816,23.365541912067187,2.299599428514739,0.0936751858931899,464,361.0,1.0,0.5,False,visible,line-p3-000315,example-reviewer,accepted,,False,continuous,0,314,curve-p3-000315,reviewed_visible_observation,confirmed_continuous_curve
p3,1798.291587998811,23.365541912067187,2.299599428514739,0.0936751858931899,465,361.0,1.0,0.5,False,visible,line-p3-000316,example-reviewer,accepted,,False,continuous,0,315,curve-p3-000316,reviewed_visible_observation,confirmed_continuous_curve
p3,1802.8907868558406,23.17819154028082,2.2995994285151937,0.0936751858931757,466,362.0,2.0,0.5,False,visible,line-p3-000317,example-reviewer,accepted,,False,continuous,0,316,curve-p3-000317,reviewed_visible_observation,confirmed_continuous_curve
p3,1807.4899857128705,22.70981561081493,2.299599428514739,0.0936751858931757,467,364.5,1.5,0.5,False,visible,line-p3-000318,example-reviewer,accepted,,False,continuous,0,317,curve-p3-000318,reviewed_visible_observation,confirmed_continuous_curve
p3,1812.0891845699,22.616140424921753,2.299599428514739,0.0936751858931757,468,365.0,1.0,0.5,False,visible,line-p3-000319,example-reviewer,accepted,,False,continuous,0,318,curve-p3-000319,reviewed_visible_observation,confirmed_continuous_curve
p3,1825.886781140989,25.42639600171711,2.2995994285151937,0.0936751858931757,471,350.0,4.0,0.5,False,visible,line-p3-000320,example-reviewer,accepted,,True,continuous,0,319,curve-p3-000320,reviewed_visible_observation,confirmed_continuous_curve
p3,1830.4859799980184,36.573743123005364,2.299599428514739,0.0936751858931828,472,290.5,45.0,0.5,False,visible,line-p3-000321,example-reviewer,accepted,,False,continuous,0,320,curve-p3-000321,reviewed_visible_observation,confirmed_continuous_curve
p3,1835.0851788550478,36.76109349479172,2.299599428514739,0.0936751858931828,473,289.5,44.0,0.5,False,visible,line-p3-000322,example-reviewer,accepted,,False,continuous,0,321,curve-p3-000322,reviewed_visible_observation,confirmed_continuous_curve
p3,1839.6843777120773,33.76348754621001,2.299599428514739,0.0936751858931757,474,305.5,33.5,0.5,False,visible,line-p3-000323,example-reviewer,accepted,,False,continuous,0,322,curve-p3-000323,reviewed_visible_observation,confirmed_continuous_curve
p3,1848.8827754261367,36.38639275121901,2.299599428514739,0.0936751858931828,476,291.5,50.5,0.5,False,visible,line-p3-000324,example-reviewer,accepted,,True,continuous,0,323,curve-p3-000324,reviewed_visible_observation,confirmed_continuous_curve
p3,1853.4819742831662,38.35357165497576,2.299599428514739,0.0936751858931828,477,281.0,51.0,0.5,False,visible,line-p3-000325,example-reviewer,accepted,,False,continuous,0,324,curve-p3-000325,reviewed_visible_observation,confirmed_continuous_curve
p3,1858.0811731401957,35.168615334607686,2.299599428514739,0.0936751858931828,478,298.0,60.5,0.5,False,visible,line-p3-000326,example-reviewer,accepted,,False,continuous,0,325,curve-p3-000326,reviewed_visible_observation,confirmed_continuous_curve
p3,1862.6803719972252,26.363147860648894,2.2995994285151937,0.0936751858931757,479,345.0,14.0,0.5,False,visible,line-p3-000327,example-reviewer,accepted,,False,continuous,0,326,curve-p3-000327,reviewed_visible_observation,confirmed_continuous_curve
p3,1867.279570854255,21.86673893777632,2.299599428514739,0.0936751858931757,480,369.0,0.5,0.5,False,visible,line-p3-000328,example-reviewer,accepted,,False,continuous,0,327,curve-p3-000328,reviewed_visible_observation,confirmed_continuous_curve
p3,1871.8787697112846,21.86673893777632,2.299599428514739,0.0936751858931757,481,369.0,1.0,0.5,False,visible,line-p3-000329,example-reviewer,accepted,,False,continuous,0,328,curve-p3-000329,reviewed_visible_observation,confirmed_continuous_curve
p3,1876.477968568314,21.960414123669494,2.299599428514739,0.0936751858931899,482,368.5,0.5,0.5,False,visible,line-p3-000330,example-reviewer,accepted,,False,continuous,0,329,curve-p3-000330,reviewed_visible_observation,confirmed_continuous_curve
p3,1881.0771674253435,21.58571338009679,2.299599428514739,0.0936751858931899,483,370.5,3.5,0.5,False,visible,line-p3-000331,example-reviewer,accepted,,False,continuous,0,330,curve-p3-000331,reviewed_visible_observation,confirmed_continuous_curve
p3,1885.6763662823735,21.30468782241725,2.2995994285151937,0.0936751858931757,484,372.0,2.0,0.5,False,visible,line-p3-000332,example-reviewer,accepted,,False,continuous,0,331,curve-p3-000332,reviewed_visible_observation,confirmed_continuous_curve
p3,1904.0731617104914,19.899560034019572,2.2995994285151937,0.0936751858931757,488,379.5,0.5,0.5,False,visible,line-p3-000333,example-reviewer,accepted,,True,continuous,0,332,curve-p3-000333,reviewed_visible_observation,confirmed_continuous_curve
